age,income,account_balance,visits_last_month,avg_session_minutes,purchased,gender_Male,gender_Other,product_type_Plus,product_type_Premium
48.250577488535036,77050.50556961111,6490.19058124321,2.0273989752881625,11.465591846101203,1,True,False,False,False
35.86641230022211,87372.65195935461,3956.1465239680033,2.028297080544746,0.43881605314501565,0,True,False,False,False
71.45955221348486,78441.15429754533,8530.726113479335,0.989527084896833,15.651615815433399,0,True,False,False,True
28.765848615128377,61071.992903726285,10088.333054888028,-0.01328151375257617,25.787214309371297,0,False,False,False,False
23.134069874185567,74517.63605009983,3321.386628571955,4.001211383096427,7.885570800561327,1,False,False,True,False
44.11258035348038,33678.72457272158,11890.827740967303,4.028426067841208,0.5112352158946084,0,False,False,True,False
71.57260848258757,87120.6913672732,16892.93119938543,1.0241191112664092,14.621771518335173,0,True,False,False,False
61.92795762720675,19700.006514696932,898.3743609050318,5.982143939230644,9.748960171660327,0,False,False,True,False
70.44672066277903,68015.85553957894,14176.055505926626,1.9287923777221911,12.448309686017128,1,False,False,True,False
77.72717397183163,99649.81599960265,17246.227805928003,6.074107191875737,9.128676935153573,0,True,False,True,False
36.668254213512355,76413.73583329121,16974.07571970117,3.0329008311200316,19.736834872985053,0,True,False,True,False
20.560566350633874,73774.80101009292,16962.879895405884,4.009105475370348,11.140720807024532,1,False,False,False,True
47.15709561753687,47949.88544457164,7970.687318132363,4.0117725683972445,22.9629547408934,0,False,False,False,True
52.76717774387248,89835.4039115615,13726.263310446571,2.9819632147781276,19.906317495942513,1,False,False,False,True
50.286495153299185,65689.53295178794,18382.557208794784,2.9653832217905345,2.793588101753207,1,True,False,True,False
24.251473972740765,41944.315495840696,23284.19757029096,4.988502766345539,21.41713348122299,0,False,False,False,True
20.959793420768936,91093.53985207027,14352.030012143952,1.9923070621781052,19.71537507055797,0,False,False,True,False
26.12875929386682,75889.78169081581,-158.23121897718178,0.978378777870681,15.659240705729577,0,False,False,True,False
51.03814800826003,43454.96907617385,16521.00105589276,4.949611417254758,7.736365831152257,1,True,False,False,True
44.22792298470629,72272.59955807733,14931.461895512277,2.989191098571384,9.647627548181559,1,False,False,False,False
23.01371848547333,63104.232562510195,27319.222094935547,2.0199375179155923,21.703548497346034,0,True,False,False,True
71.44606482703807,65988.79502195494,10336.779826633718,2.982886473378431,19.182184320461303,1,True,False,True,False
78.15334856323211,71254.20578935924,24360.128761492713,3.000759813588575,10.141774912092643,0,False,False,False,False
66.14147162697968,15225.003583471624,5067.4518002824925,-0.07160630818606828,9.537290448245036,0,False,False,True,False
51.147894231073124,79119.849953053,8857.167658616025,2.9928202904409917,13.51284133179897,0,False,False,True,False
57.47439446904533,77763.64247471563,26707.991912811372,2.9957826548319386,12.930686730647242,0,True,False,False,False
22.94059369793047,32025.53894026098,18920.993060763285,1.9576015915352791,12.443948260726843,0,False,False,False,False
72.90642959660333,98919.84476553735,4656.2299148167085,2.940192343813862,19.667635547388986,1,True,False,False,False
78.0748900714196,59550.252688598914,20975.207535269412,3.0142410636253385,8.578340419768221,0,True,False,False,True
57.5097359166524,45543.590706734176,-230.28246903405957,2.9720020634707045,6.526921516134294,0,False,False,False,False
46.589645414126814,57672.41878375938,6.820917935354679,6.016887766062582,15.059953023915737,0,False,False,False,False
48.03766705862837,69617.790416703,8160.4163778764005,0.9854691415897274,10.820032730793615,0,False,False,False,True
28.562914525346805,84898.16143417737,1399.335293759662,5.021550635282775,9.618907319600721,1,False,False,False,False
41.383374181799354,74422.53596944161,14271.585902593675,1.9882843793369835,4.936753088044643,1,False,False,True,False
73.89850176674254,65208.76935121962,4095.916754064949,4.947900828379638,12.275130429964406,1,True,False,False,False
39.967641993855196,49014.22034094814,14850.029298214644,0.9970099741910391,9.657676571478797,0,False,False,True,False
69.74081524719843,86709.42120945304,13402.124674914408,4.988648556708747,16.701779741842582,1,False,False,True,False
69.03323787103638,67406.06838109868,9664.930901516953,2.022732038051236,5.796261967901151,1,True,False,False,False
29.768641495598676,109706.95458531502,16857.39805738274,-0.015581503752227258,10.58879021695094,0,True,False,False,False
28.199057473124576,68893.11792246597,20765.992665631496,1.9864075359715796,12.05796984743846,0,True,False,True,False
27.738560126499546,88267.30201765153,25255.73618195495,0.02973476416245282,9.2501024858207,1,False,False,False,True
53.98610778049561,39412.92180565053,17649.9001205338,2.0403312566015703,13.29436826720618,0,True,False,False,False
34.35319919867445,107282.004874084,14915.402214739606,4.026261723747951,8.418617480155124,1,True,False,True,False
52.927947525414275,55215.73025326986,17294.97512229004,4.03588698481382,13.760869390889752,0,True,False,False,True
61.63640730993177,99198.1808446794,29248.146982027476,2.015706544395318,16.148242042466023,1,False,False,False,False
53.83238945003673,67757.58495792927,11570.806120795136,2.0266389911932645,20.878289755985904,1,True,False,True,False
62.69695808713676,107640.67751419808,26109.735296467585,4.030370226981234,19.053500572302717,1,False,False,False,False
67.28301292212801,68337.93301514025,12343.736304743217,4.013962096437738,20.171196417986014,0,False,False,False,False
